"year","period","periodName","value","state","quarter","annual"
"2007","M03","March","3.9","ND","1",NA
"2007","M04","April","3.3","ND",NA,NA
"2007","M05","May","2.7","ND",NA,NA
"2007","M06","June","3.4","ND","2",NA
"2007","M07","July","2.9","ND",NA,NA
"2007","M08","August","2.8","ND",NA,NA
"2007","M09","September","2.5","ND","3",NA
"2007","M10","October","2.3","ND",NA,NA
"2007","M11","November","2.6","ND",NA,NA
"2007","M12","December","3.2","ND","4","1"
"2008","M01","January","3.8","ND",NA,NA
"2008","M02","February","3.7","ND",NA,NA
"2008","M03","March","3.7","ND","1",NA
"2008","M04","April","3.1","ND",NA,NA
"2008","M05","May","2.7","ND",NA,NA
"2008","M06","June","3.4","ND","2",NA
"2008","M07","July","3.1","ND",NA,NA
"2008","M08","August","3.0","ND",NA,NA
"2008","M09","September","2.6","ND","3",NA
"2008","M10","October","2.5","ND",NA,NA
"2008","M11","November","2.9","ND",NA,NA
"2008","M12","December","3.5","ND","4","1"
"2009","M01","January","4.9","ND",NA,NA
"2009","M02","February","5.1","ND",NA,NA
"2009","M03","March","5.0","ND","1",NA
"2009","M04","April","4.4","ND",NA,NA
"2009","M05","May","3.9","ND",NA,NA
"2009","M06","June","4.5","ND","2",NA
"2009","M07","July","3.9","ND",NA,NA
"2009","M08","August","3.8","ND",NA,NA
"2009","M09","September","3.3","ND","3",NA
"2009","M10","October","3.2","ND",NA,NA
"2009","M11","November","3.6","ND",NA,NA
"2009","M12","December","4.1","ND","4","1"
"2010","M01","January","4.8","ND",NA,NA
"2010","M02","February","4.8","ND",NA,NA
"2010","M03","March","4.8","ND","1",NA
"2010","M04","April","3.8","ND",NA,NA
"2010","M05","May","3.4","ND",NA,NA
"2010","M06","June","4.1","ND","2",NA
"2010","M07","July","3.6","ND",NA,NA
"2010","M08","August","3.5","ND",NA,NA
"2010","M09","September","3.0","ND","3",NA
"2010","M10","October","2.8","ND",NA,NA
"2010","M11","November","3.2","ND",NA,NA
"2010","M12","December","3.7","ND","4","1"
"2011","M01","January","4.4","ND",NA,NA
"2011","M02","February","4.3","ND",NA,NA
"2011","M03","March","4.2","ND","1",NA
"2011","M04","April","3.6","ND",NA,NA
"2011","M05","May","3.1","ND",NA,NA
"2011","M06","June","3.8","ND","2",NA
"2011","M07","July","3.3","ND",NA,NA
"2011","M08","August","3.4","ND",NA,NA
"2011","M09","September","2.9","ND","3",NA
"2011","M10","October","2.7","ND",NA,NA
"2011","M11","November","3.0","ND",NA,NA
"2011","M12","December","3.3","ND","4","1"
"2012","M01","January","3.9","ND",NA,NA
"2012","M02","February","3.8","ND",NA,NA
"2012","M03","March","3.7","ND","1",NA
"2012","M04","April","3.1","ND",NA,NA
"2012","M05","May","2.7","ND",NA,NA
"2012","M06","June","3.3","ND","2",NA
"2012","M07","July","2.8","ND",NA,NA
"2012","M08","August","2.8","ND",NA,NA
"2012","M09","September","2.5","ND","3",NA
"2012","M10","October","2.4","ND",NA,NA
"2012","M11","November","2.7","ND",NA,NA
"2012","M12","December","3.1","ND","4","1"
"2013","M01","January","3.8","ND",NA,NA
"2013","M02","February","3.7","ND",NA,NA
"2013","M03","March","3.7","ND","1",NA
"2013","M04","April","3.2","ND",NA,NA
"2013","M05","May","2.6","ND",NA,NA
"2013","M06","June","3.1","ND","2",NA
"2013","M07","July","2.7","ND",NA,NA
"2013","M08","August","2.7","ND",NA,NA
"2013","M09","September","2.2","ND","3",NA
"2013","M10","October","2.1","ND",NA,NA
"2013","M11","November","2.4","ND",NA,NA
"2013","M12","December","2.8","ND","4","1"
"2014","M01","January","3.5","ND",NA,NA
"2014","M02","February","3.4","ND",NA,NA
"2014","M03","March","3.3","ND","1",NA
"2014","M04","April","2.8","ND",NA,NA
"2014","M05","May","2.3","ND",NA,NA
"2014","M06","June","2.9","ND","2",NA
"2014","M07","July","2.5","ND",NA,NA
"2014","M08","August","2.5","ND",NA,NA
"2014","M09","September","2.1","ND","3",NA
"2014","M10","October","1.9","ND",NA,NA
"2014","M11","November","2.3","ND",NA,NA
"2014","M12","December","2.6","ND","4","1"
"2015","M01","January","3.3","ND",NA,NA
"2015","M02","February","3.4","ND",NA,NA
"2015","M03","March","3.4","ND","1",NA
"2015","M04","April","2.8","ND",NA,NA
"2015","M05","May","2.6","ND",NA,NA
"2015","M06","June","3.1","ND","2",NA
"2015","M07","July","2.7","ND",NA,NA
"2015","M08","August","2.6","ND",NA,NA
"2015","M09","September","2.2","ND","3",NA
"2015","M10","October","2.0","ND",NA,NA
"2015","M11","November","2.5","ND",NA,NA
"2015","M12","December","2.9","ND","4","1"
"2016","M01","January","4.0","ND",NA,NA
"2016","M02","February","4.0","ND",NA,NA
"2016","M03","March","4.1","ND","1",NA
"2016","M04","April","3.4","ND",NA,NA
"2016","M05","May","2.9","ND",NA,NA
"2016","M06","June","3.4","ND","2",NA
"2016","M07","July","2.9","ND",NA,NA
"2016","M08","August","2.8","ND",NA,NA
"2016","M09","September","2.3","ND","3",NA
"2016","M10","October","2.1","ND",NA,NA
"2016","M11","November","2.4","ND",NA,NA
"2016","M12","December","2.9","ND","4","1"
"2017","M01","January","3.7","ND",NA,NA
"2017","M02","February","3.5","ND",NA,NA
"2017","M03","March","3.4","ND","1",NA
"2017","M04","April","2.7","ND",NA,NA
"2017","M05","May","2.2","ND",NA,NA
"2017","M06","June","2.8","ND","2",NA
"2017","M07","July","2.4","ND",NA,NA
"2017","M08","August","2.4","ND",NA,NA
"2017","M09","September","2.0","ND","3",NA
"2017","M10","October","1.9","ND",NA,NA
"2017","M11","November","2.4","ND",NA,NA
"2017","M12","December","2.7","ND","4","1"
"2018","M01","January","3.5","ND",NA,NA
"2018","M02","February","3.4","ND",NA,NA
"2018","M03","March","3.4","ND","1",NA
"2018","M04","April","2.9","ND",NA,NA
"2018","M05","May","2.2","ND",NA,NA
"2018","M06","June","2.8","ND","2",NA
"2018","M07","July","2.4","ND",NA,NA
"2018","M08","August","2.3","ND",NA,NA
"2018","M09","September","1.9","ND","3",NA
"2018","M10","October","1.7","ND",NA,NA
"2018","M11","November","2.0","ND",NA,NA
"2018","M12","December","2.3","ND","4","1"
"2019","M01","January","3.1","ND",NA,NA
"2019","M02","February","3.1","ND",NA,NA
"2019","M03","March","3.0","ND","1",NA
"2019","M04","April","2.5","ND",NA,NA
"2019","M05","May","2.1","ND",NA,NA
"2019","M06","June","2.6","ND","2",NA
"2019","M07","July","2.2","ND",NA,NA
"2019","M08","August","2.2","ND",NA,NA
"2019","M09","September","1.8","ND","3",NA
"2019","M10","October","1.6","ND",NA,NA
"2019","M11","November","2.0","ND",NA,NA
"2019","M12","December","2.2","ND","4","1"
"2020","M01","January","2.8","ND",NA,NA
"2020","M02","February","2.8","ND",NA,NA
"2020","M03","March","2.7","ND","1",NA
"2020","M04","April","9.2","ND",NA,NA
"2020","M05","May","8.7","ND",NA,NA
"2020","M06","June","7.5","ND","2",NA
"2020","M07","July","6.3","ND",NA,NA
"2020","M08","August","4.8","ND",NA,NA
"2020","M09","September","true","ND","3",NA
"1976","M01","January","4.5","NE",NA,NA
"1976","M02","February","4.3","NE",NA,NA
"1976","M03","March","3.6","NE","1",NA
"1976","M04","April","2.8","NE",NA,NA
"1976","M05","May","2.7","NE",NA,NA
"1976","M06","June","3.3","NE","2",NA
